anio,depto,ocupados,ocupados_horas_validas,horas_sem_expandidas_validas,horas_semanales_promedio,share_ocupados_sin_horas_validas,horas_sem_expandidas,horas_anuales,horas_mensuales,departamento,ocupados_remuneracion_valida,horas_mensuales_remuneracion_valida,rem_total_mensual,rem_por_trabajador,rem_por_hora,share_ocupados_remuneracion_valida
2025,68,1045570.2664773326,1045258.2505325075,47473595.30598665,45.4180536549711,0.00029841700249977343,47487766.462909915,2469363856.071316,205780321.3392763,Santander,1045258.2505325075,205718912.99260882,2024330233002.6833,1936679.5066878323,9840.27284392376,0.9997015829975002
2010,70,298255.95407794014,298247.5286444103,13554088.21410102,45.44576874016974,2.8249003631408698e-05,13554471.114404753,704832497.9490471,58736041.49575392,Sucre,298247.5286444103,58734382.26110441,286913813255.3062,961998.9629398845,4884.937956439677,0.9999717509963686
2011,70,306965.5158257859,306956.710746259,13391881.447838508,43.62791553011101,2.8684262801226268e-05,13392265.59510434,696397810.9454257,58033150.912118815,Sucre,306956.710746259,58031486.273966864,333819956554.78766,1087514.769568712,5752.393708801846,0.9999713157371988
2012,70,342985.5858327419,342985.5858327419,14721644.271746866,42.922049438328074,0.0,14721644.271746866,765525502.1308371,63793791.844236426,Sucre,342985.5858327419,63793791.84423642,340818286870.9866,993681.0785896634,5342.499278035602,1.0
2013,70,356178.62508845615,356149.87563876587,15410428.954708725,43.26950536503668,8.071638123463565e-05,15411672.929176342,801406992.3171698,66783916.026430815,Sucre,356149.87563876587,66778525.470404476,371505767607.22876,1043116.3760507333,5563.252033348297,0.9999192836187654
2014,70,359468.5955626244,359460.29976112756,15797989.655402984,43.94919179086323,2.3077958962836043e-05,15798354.249174027,821514420.9570494,68459535.07975411,Sucre,359460.29976112756,68457955.17341293,392392468309.5685,1091615.593071962,5731.875387098361,0.9999769220410372
2015,70,342656.40942775377,342551.99393543176,14802754.129538681,43.21316002127513,0.00030472359322386566,14807266.252917092,769977845.1516888,64164820.4293074,Sucre,342551.99393543176,64145267.89466762,368178445506.91034,1074810.3996624493,5739.760041403099,0.9996952764067761
2016,70,362169.8955904667,362160.0518323109,15392926.935464483,42.50310562301275,2.7179945864097554e-05,15393345.325757105,800453956.9393694,66704496.41161412,Sucre,362160.0518323109,66702683.38701276,376072385990.149,1038414.877862564,5638.039834292058,0.9999728200541359
2017,70,373982.54245514073,373982.54245514073,15602148.333133953,41.71892150555512,0.0,15602148.333133953,811311713.3229655,67609309.44358046,Sucre,373982.54245514073,67609309.44358045,402110854366.5448,1075212.900919775,5947.566358477657,1.0
2018,70,383939.4567426089,383932.9890653754,15729494.698427346,40.969375246233284,1.6845565413814434e-05,15729759.675122896,817947503.1063906,68162291.92553255,Sucre,383932.9890653754,68161143.69318517,404929229170.2946,1054687.2519499594,5940.7634207695955,0.9999831544345862
2019,70,378068.90054633934,378068.90054633934,15397942.819764446,40.72787472736638,0.0,15397942.819764446,800693026.6277512,66724418.88564593,Sucre,378068.90054633934,66724418.88564593,408313346511.1511,1079997.1801994457,6119.39906454531,1.0
2021,70,370640.523743852,370608.7580552432,14838826.957923029,40.03906177444178,8.570484492076424e-05,14840098.826291544,771685138.9671603,64307094.91393003,Sucre,370608.7580552432,64301583.48433312,341689750756.4191,921968.9047539633,5313.8621514611805,0.9999142951550792
2022,70,381737.3677641551,381727.3572661082,15088898.04709816,39.52794516788968,2.6223521436996577e-05,15089293.741516061,784643274.5588351,65386939.54656959,Sucre,381727.3572661082,65385224.87075869,330450462495.81396,865671.4175857501,5053.90113972976,0.999973776478563
2023,70,363495.05420266534,363495.05420266534,15048285.337080035,41.39887231777827,0.0,15048285.337080033,782510837.5281618,65209236.46068015,Sucre,363495.05420266534,65209236.46068015,353140086286.7757,971512.7680661199,5415.491814563908,1.0
2024,70,369316.4532408935,369316.4532408935,15072425.28618481,40.811681022923565,0.0,15072425.286184812,783766114.8816103,65313842.90680086,Sucre,369316.4532408935,65313842.90680084,372963731961.6209,1009875.7547591535,5710.332073000498,1.0
2025,70,403195.9914862028,403195.9914862028,15623106.516786862,38.748169244439225,0.0,15623106.516786864,812401538.8729169,67700128.23940974,Sucre,403195.9914862028,67700128.23940973,406214877178.0306,1007487.3901417025,6000.2083857437065,1.0
2010,73,491270.9001795661,489514.7459893495,22650443.996765215,46.27121896192689,0.0035747164946564602,22731703.391831633,1182048576.3752449,98504048.0312704,Tolima,489514.7459893495,98151923.9859826,592359134571.5784,1210094.5669662554,6035.125044071221,0.9964252835053435
2011,73,488669.0178810458,488196.15597089165,22363063.861034255,45.80753778480722,0.0009676527319136818,22384724.50085064,1164005674.0442333,97000472.83701944,Tolima,488196.15597089165,96906610.06448177,595859590327.4043,1220533.1464406943,6148.802335887291,0.9990323472680863
2012,73,505362.92441389087,504256.0488548389,22363581.912898835,44.349655227113956,0.0021902587340290047,22412671.462322112,1165458916.0407498,97121576.33672915,Tolima,504256.0488548389,96908854.95589493,603778438519.6876,1197364.7909447257,6230.3742913326005,0.997809741265971
2013,73,512220.77487402677,510746.8496537017,23289020.19101728,45.59797129792926,0.0028775194069150523,23356228.19090896,1214523865.927266,101210322.16060549,Tolima,510746.8496537017,100919087.49440822,671451982703.2672,1314647.3309791873,6653.369539637102,0.997122480593085
2014,73,510845.0993601897,510339.04543948936,23209978.410717398,45.4795270284084,0.0009906210734607068,23232993.50368172,1208115662.1914494,100676305.18262078,Tolima,510339.04543948936,100576573.11310871,678814940306.4587,1330125.4261701312,6749.235127976189,0.9990093789265393
2015,73,521432.5450529015,521073.9213450141,23704463.790729564,45.49155660974699,0.0006877662533529838,23720778.141438518,1233480463.3548028,102790038.61290024,Tolima,521073.9213450141,102719343.09316143,695548800007.4922,1334837.09607289,6771.3517149020645,0.999312233746647
2016,73,507058.8880885709,506852.5686794079,23045358.370903693,45.46757734886856,0.00040689437461749467,23054739.214598384,1198846439.159116,99903869.92992634,Tolima,506852.5686794079,99863219.60724933,655195837450.8641,1292675.3812414545,6560.932443673203,0.9995931056253825
2017,73,506030.627129417,505796.352596193,22403525.88692794,44.29356948094482,0.0004629651263460266,22413902.74224291,1165522942.5966313,97126911.8830526,Tolima,505796.352596193,97081945.51002106,626946512868.5188,1239523.594131267,6457.910475267553,0.999537034873654
2018,73,482353.85534259904,482206.75583715766,21426092.54163407,44.43341426114261,0.00030496181135919453,21432628.67489696,1114496691.094642,92874724.25788683,Tolima,482206.75583715766,92846401.01374763,620297396010.7832,1286372.2635612742,6680.8986588390935,0.9996950381886408
2019,73,458227.23584269657,458156.1643332519,21555976.060864415,47.04940747056087,0.00015510101514149,21559319.933271825,1121084636.530135,93423719.71084458,Tolima,458156.1643332519,93409229.59707911,608413075222.1893,1327960.0332511168,6513.414978868579,0.9998448989848585
2021,73,403813.9782703235,403575.86793440854,18273586.050669786,45.279184169752476,0.000589653525454592,18284367.492422402,950787109.6059649,79232259.13383041,Tolima,403575.86793440854,79185539.5529024,603618070318.0271,1495674.3410042806,7622.832069165368,0.9994103464745454
2022,73,480780.9814020793,480417.9877243042,21621470.23064931,45.005538475085466,0.0007550083963731025,21637806.956580628,1125165961.7421927,93763830.14518273,Tolima,480417.9877243042,93693037.66614701,727037078354.5321,1513342.7492972107,7759.776995865551,0.9992449916036269
2023,73,504770.6328410592,504566.72309501626,22872388.994081985,45.33075200398189,0.0004039651532324884,22881632.37621105,1189844883.5629747,99153740.29691456,Tolima,504566.72309501626,99113685.64102194,711501259154.3857,1410123.233633069,7178.6378899414485,0.9995960348467675
2024,73,507517.6378363845,507290.9797817952,23076489.06903149,45.489649902621075,0.0004466013349913034,23086799.664582368,1200513582.558283,100042798.54652359,Tolima,507290.9797817952,99998119.29913644,758860485178.9446,1495907.7046971323,7588.747573430593,0.9995533986650087
2025,73,580409.6244525462,580276.3092824697,25732015.461605724,44.344418426153204,0.00022969152209062482,25737927.245290153,1338372216.7550879,111531018.06292398,Tolima,580276.3092824697,111505400.3336248,915327439338.5013,1577399.2918482802,8208.817120963078,0.9997703084779094
2010,76,1576468.7412397896,1572193.049264143,73798525.43386418,46.939862422369316,0.0027121958487321685,73999225.82696146,3847959743.001996,320663311.916833,Valle del Cauca,1572193.049264143,319793610.2134114,2306159773604.2334,1466842.6213203396,7211.400415615679,0.9972878041512678
2011,76,1555952.5800445396,1553472.2943529817,74066599.59706618,47.678094978780926,0.001594062520521633,74184854.89384279,3857612454.479825,321467704.5399854,Valle del Cauca,1553472.2943529817,320955264.9206201,2222864239369.609,1430900.4720907672,6925.775901882701,0.9984059374794784
2012,76,1561964.8729592185,1560882.6320507484,72903163.71057941,46.706371263031095,0.0006928714769491862,72953711.25624646,3793592985.324816,316132748.777068,Valle del Cauca,1560882.6320507484,315913709.4125108,2357592114081.687,1510422.414646379,7462.772408535182,0.9993071285230508
2013,76,1575261.7149835946,1572968.4968062984,72406520.4221683,46.03176768586277,0.0014557696384566166,72512081.3085586,3770628228.0450473,314219019.00375396,Valle del Cauca,1572968.4968062984,313761588.49606264,2326285146882.9844,1478914.0097886221,7414.180805347933,0.9985442303615434
2014,76,1598280.4001437454,1597599.3887529983,73829571.33746044,46.2128189690207,0.0004260900594700301,73861042.79357687,3840774225.265997,320064518.77216643,Valle del Cauca,1597599.3887529983,319928142.4623286,2461746899320.7373,1540903.7563805322,7694.6869393042125,0.99957390994053
2015,76,1616361.4142583576,1615593.296521633,73100758.73304835,45.247005474975694,0.0004752141012207556,73135513.76048736,3803046715.545343,316920559.6287786,Valle del Cauca,1615593.296521633,316769954.5098762,2410763892291.7363,1492184.881852446,7610.45628845009,0.9995247858987792
2016,76,1593835.6329634972,1592779.4776496135,72089335.4542809,45.26008557107955,0.000662650082631111,72137137.13416362,3751131130.976508,312594260.91470903,Valle del Cauca,1592779.4776496135,312387120.3018838,2426560795632.697,1523475.6786378573,7767.800392307223,0.9993373499173689
2017,76,1555365.5267627519,1554804.0253693939,69580690.31863718,44.75206468680581,0.00036100928283189226,69605818.66531447,3619502570.596352,301625214.21636266,Valle del Cauca,1554804.0253693939,301516324.7140944,2484870357489.344,1598188.7858175458,8241.246505792225,0.9996389907171681
2018,76,1552833.041336818,1552270.5447085318,70007907.83940053,45.10032615000489,0.00036223896150600066,70033276.6207945,3641730384.2813144,303477532.02344286,Valle del Cauca,1552270.5447085318,303367600.6374023,2447790206555.342,1576909.5245023544,8068.726526538487,0.999637761038494
2019,76,1650313.7784424024,1650012.6914641056,74563361.47568819,45.18956845691041,0.00018244226172603462,74576967.46630542,3878002308.247882,323166859.0206568,Valle del Cauca,1650012.6914641056,323107899.72798216,2708397734899.016,1641440.5470395344,8382.332147184145,0.999817557738274
2021,76,1414556.5466411312,1412940.2479777262,64754859.189107575,45.829863847242024,0.0011426186300171892,64828933.9367879,3371104564.7129707,280925380.3927476,Valle del Cauca,1412940.2479777262,280604389.8194662,2401061236165.531,1699336.7126473004,8556.748658530658,0.9988573813699828
2022,76,1889224.5507014592,1888125.0055290859,86119172.77106921,45.61094870248652,0.0005820087252015327,86169324.0695224,4480804851.615165,373400404.30126375,Valle del Cauca,1888125.0055290859,373183082.0079665,3401529481809.7847,1801538.2836670903,9114.90805935616,0.9994179912747985
2023,76,1927816.0064535756,1926855.1446329586,86786305.61940631,45.040389186047506,0.000498419878972034,86829583.20976092,4515138326.907568,376261527.24229735,Valle del Cauca,1926855.1446329586,376073991.0174273,3384145888456.5503,1756305.2925294947,8998.617211738338,0.999501580121028
2024,76,1825807.5991241753,1824860.4097525333,81603377.27725965,44.717599681131645,0.0005187783050614181,81645733.31240295,4245578132.244953,353798177.6870794,Valle del Cauca,1824860.4097525333,353614634.8681251,3276644457732.797,1795558.9590423182,9266.144934738826,0.9994812216949386
2025,76,2011697.4232403866,2011073.4653660574,88516858.1170654,44.01473125744488,0.00031016487227197853,88544321.45521997,4604304715.671438,383692059.6392865,Valle del Cauca,2011073.4653660574,383573051.8406167,3835468743999.122,1907174.8546495722,9999.317537022507,0.999689835127728
