anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2010,37180.0,2802201.0516749504,125333965.97662139,6517366230.784312,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",37180000000000.0,13.268141476778235,5704.758438214341
2011,37964.0,2786000.6031369115,124505164.76854773,6474268567.964482,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",37964000000000.0,13.626702003314085,5863.8284157458
2012,38939.0,2772059.1223316262,121597061.30192389,6323047187.700042,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",38939000000000.0,14.046958698069808,6158.2649700521615
2013,41824.0,2713852.8931590193,119568015.17792755,6217536789.252233,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",41824000000000.0,15.411299597494176,6726.779658513298
2014,42933.0,2689289.267929704,118678967.88035323,6171306329.778368,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",42933000000000.0,15.964441055852323,6956.873910607167
2015,44903.0,2681266.678426116,117141374.70797652,6091351484.814779,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",44903000000000.0,16.74693545453589,7371.5989156001515
2016,46245.99999999999,2693558.081784249,119218627.40916239,6199368625.276444,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",46245999999999.99,17.169111857193005,7459.791923236017
2017,49038.0,2836699.8312213174,123344139.41856353,6413895249.765304,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",49038000000000.0,17.286989430562027,7645.587913490541
2018,49726.0,2878665.2843013937,123841974.76424079,6439782687.7405205,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",49726000000000.0,17.273977725433163,7721.689133185176
2019,51054.0,2796154.758160365,119535429.30083613,6215842323.643478,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",51054000000000.0,18.258646039173186,8213.52880941069
2021,53840.0,2583014.655862923,110653730.3297294,5753993977.145928,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",53840000000000.0,20.84386160093751,9356.978859179391
2022,53361.0,2740118.342699448,115168297.40975206,5988751465.307107,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",53361000000000.0,19.47397642228511,8910.204457326501
2023,54148.0,2801696.011635001,118912172.61460303,6183432975.959357,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",54148000000000.0,19.32686479015993,8756.947833108672
2024,57632.0,2782799.3626782387,115599179.03241405,6011157309.685531,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",57632000000000.0,20.71008092532171,9587.504873169752
2025,59565.47403628087,2991843.141907395,125406337.49427651,6521129549.702378,"001,002,004-008,013|003|009-012",Cultivos y apoyo agropecuario; Café; Ganadería,Cultivos y apoyo agropecuario; Café; Ganadería,0,A,"001,002,004-008,013; 003; 009-012",59565474036280.875,19.909290431017048,9134.226452992245
2010,1423.0,43049.43337330715,2072125.2767122062,107750514.38903472,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1423000000000.0,33.05502276093448,13206.433473368294
2011,1493.9999999999998,44049.89505923321,2019674.4782422238,105023072.86859564,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1493999999999.9998,33.916085338933065,14225.445506334454
2012,1593.0,49331.10962045145,2123372.927881757,110415392.24985135,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1593000000000.0,32.2919961106973,14427.336330022816
2013,1652.0000000000002,38465.49846039757,1891570.1034589105,98361645.37986335,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1652000000000.0002,42.94757811863088,16795.16435110589
2014,1759.0,36657.10411933516,1585409.805293646,82441309.87526959,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1759000000000.0,47.98524166758163,21336.390732525924
2015,1796.0,31888.076037069754,1394594.898492003,72518934.72158416,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1796000000000.0,56.32199314603232,24765.945706390085
2016,1837.0,31303.42548159547,1352764.7848241883,70343768.81085779,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1837000000000.0,58.68367348742857,26114.608742948858
2017,1855.9999999999998,30506.874389588866,1390515.1080148593,72306785.61677268,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1855999999999.9998,60.83874658209496,25668.406971329558
2018,1876.9999999999998,25653.3322267547,1114179.0310916812,57937309.61676742,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1876999999999.9998,73.16788257403906,32397.085960939825
2019,1963.0,24115.492770338373,1029396.6767665931,53528627.191862844,"014,015",Silvicultura,Silvicultura,3,A,"014,015",1963000000000.0,81.39995390906775,36671.966067129135
2021,2107.0,28250.392720609616,1211825.0186261367,63014900.96855911,"014,015",Silvicultura,Silvicultura,3,A,"014,015",2107000000000.0,74.58303397187369,33436.535924277254
2022,2143.0,29871.451578934986,1217438.8063240051,63306817.92884827,"014,015",Silvicultura,Silvicultura,3,A,"014,015",2143000000000.0,71.74073862253215,33851.01431584444
2023,2127.0,35550.02089434794,1517153.9141943546,78892003.53810644,"014,015",Silvicultura,Silvicultura,3,A,"014,015",2127000000000.0,59.83118846318793,26960.907374758404
2024,2077.0,36428.13364336944,1445132.9506392237,75146913.43323964,"014,015",Silvicultura,Silvicultura,3,A,"014,015",2077000000000.0,57.016371476336964,27639.192417998678
2025,2138.0746483326275,30467.53767752683,1250778.5455164223,65040484.36685396,"014,015",Silvicultura,Silvicultura,3,A,"014,015",2138074648332.6274,70.17549862290622,32872.98163822157
2010,1354.0,111135.78197173007,5543857.958073116,288280613.81980205,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1354000000000.0,12.183294848678177,4696.812532966077
2011,1359.0,132072.73587937222,6394057.85672679,332491008.54979306,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1359000000000.0,10.289784571747147,4087.3285744702457
2012,1404.9999999999998,128025.84764715613,6154871.911831082,320053339.41521627,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1404999999999.9998,10.97434639817602,4389.893267688249
2013,1424.0,113726.20740461991,5582074.73585239,290267886.26432425,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1424000000000.0,12.5213003449032,4905.813103635152
2014,1448.0,109826.25358413164,5055110.703681646,262865756.5914456,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1448000000000.0,13.184461390106232,5508.515140108296
2015,1425.0,109627.25344201487,5161016.874995927,268372877.49978822,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1425000000000.0,12.998592551201012,5309.776506760168
2016,1358.0,99812.8118595689,4667204.636548321,242694641.10051268,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1358000000000.0,13.605467822213354,5595.508800038071
2017,1295.0,122125.96067543529,5450262.241976963,283413636.5828021,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1295000000000.0,10.603806044495498,4569.293191443358
2018,1410.0000000000002,129026.90200315748,5997405.0178350825,311865060.9274243,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1410000000000.0002,10.927953613623114,4521.186168809491
2019,1446.0000000000002,118326.96938917613,5481615.479085337,285044004.91243756,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,1446000000000.0002,12.220375519330018,5072.90093838036
2021,2059.0,133132.97113664754,5790124.644561054,301086481.51717484,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,2059000000000.0,15.465740623234831,6838.566745423768
2022,2325.0,134820.6540301641,5667069.46468385,294687612.1635602,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,2325000000000.0,17.245132184864023,7889.710676774418
2023,2331.0,135214.45026390537,5973870.2385119,310641252.4026188,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,2331000000000.0,17.239281714716594,7503.832739441881
2024,2336.0,123730.14520080035,5369642.443065626,279221407.03941256,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,2336000000000.0,18.87979680464231,8366.120723939586
2025,2598.0392331286484,105647.48742610459,4601727.413782315,239289825.5166804,016,Pesca y acuicultura,Pesca y acuicultura,4,A,016,2598039233128.6484,24.59158562522231,10857.290850201838
2010,33287.99999999999,74609.61082669871,3866716.809210221,201069274.07893148,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",33287999999999.992,446.1623593952326,165554.88227869416
2011,38950.0,91533.39824322393,4664435.620137937,242550652.24717274,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",38950000000000.0,425.5277390281247,160585.01446661854
2012,40693.0,76510.24185622059,4054203.648600006,210818589.7272003,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",40693000000000.0,531.8634343944568,193023.77486092108
2013,42972.99999999999,80643.2356186759,4191884.76421042,217978007.73894185,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",42972999999999.99,532.8779242340819,197143.741452422
2014,42416.0,85778.48384702211,4397555.844625039,228672903.92050204,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",42416000000000.0,494.4829763562266,185487.65189401666
2015,41879.0,81500.16436223779,4204185.948873264,218617669.3414097,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",41879000000000.0,513.8517244439347,191562.74113689602
2016,39957.0,70347.5310014136,3564890.167225486,185374288.6957253,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",39957000000000.0,567.9943479352115,215547.69154413702
2017,38707.0,67805.46461816112,3396874.256459329,176637461.3358851,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",38707000000000.0,570.8536947276173,219132.45190043052
2018,38639.0,80577.00813906374,4075305.5967019,211915891.0284988,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",38639000000000.0,479.5288493873454,182331.77234832174
2019,39333.0,93122.72777365195,4585973.553227983,238470624.76785514,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",39333000000000.0,422.37809115304765,164938.553913253
2021,31427.999999999993,88933.7977612144,4321150.424244725,224699822.06072572,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",31427999999999.992,353.38646039139803,139866.59941148726
2022,31961.0,95670.39544653893,4762817.125031471,247666490.5016365,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",31961000000000.0,334.0740868773764,129048.54401281553
2023,32780.0,104594.2165832681,5176690.2211856535,269187891.50165397,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",32780000000000.0,313.40164944878796,121773.67940711624
2024,32134.0,111477.86026574428,5417465.150626587,281708187.83258253,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",32134000000000.0,288.2545460004166,114068.39200249671
2025,30429.132885802297,98781.80023664591,4715436.358633509,245202690.64894247,"017|018,021|022","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras","Carbón; Petróleo, gas y apoyo conexo; Apoyo a otras actividades mineras",5,B,"017; 018,021; 022",30429132885802.297,308.04391915216127,124097.87513044785
2010,5695.000000000001,116759.6672665614,5652848.895883933,293948142.5859645,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5695000000000.001,48.77540449818481,19374.165626287333
2011,5314.0,127696.75713875856,6231675.013348631,324047100.6941288,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5314000000000.0,41.61421260076065,16398.850625779665
2012,6053.0,136663.91775056836,6342479.5710753985,329808937.6959207,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,6053000000000.0,44.291134775219966,18353.050230496734
2013,5662.0,118769.38827864296,5553159.680184932,288764303.3696165,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5662000000000.0,47.67221657079241,19607.68673249988
2014,5809.999999999999,104305.79028803721,4674830.827218334,243091203.01535338,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5809999999999.999,55.70160567266557,23900.494661804136
2015,5748.0,97629.50873417423,4587063.956792829,238527325.75322708,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5748000000000.0,58.87564195012661,24097.86795642316
2016,6296.0,84842.78180695222,3919318.995938506,203804587.78880233,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,6296000000000.0,74.2078449799732,30892.336960168876
2017,5157.0,96868.88393909669,4519798.647519551,235029529.67101666,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5157000000000.0,53.23690942121625,21941.92366898971
2018,4718.0,107958.86185804798,4791842.924591355,249175832.07875046,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,4718000000000.0,43.70183159399701,18934.420568158897
2019,4945.0,95473.85271736466,4444255.658818797,231101294.25857747,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,4945000000000.0,51.794285652626755,21397.543513828517
2021,5172.0,142092.3643476144,6352488.517785381,330329402.9248398,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5172000000000.0,36.39885945839589,15657.098502904964
2022,5191.0,172229.29284294447,7669743.168405374,398826644.7570794,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5191000000000.0,30.14005291616486,13015.68004104083
2023,5329.000000000001,161483.51183952994,7270346.549556532,378058020.57693964,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,5329000000000.001,33.000273150459826,14095.719995220896
2024,4913.0,168203.9753104118,7650516.635871237,397826865.06530434,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,4913000000000.0,29.208584344890248,12349.593331746257
2025,4448.774817688095,201042.11993712513,9067261.825744973,471497614.93873864,019|020,Minerales metalíferos; Otras minas y canteras,Minerales metalíferos; Otras minas y canteras,7,B,019; 020,4448774817688.095,22.12857096353454,9435.413195602529
2010,23952.0,597890.3662379812,27157524.380547255,1412191267.7884574,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",23952000000000.0,40.06085622471171,16960.875305162946
2011,24737.0,614324.6785566962,27684590.45208848,1439598703.508601,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",24737000000000.0,40.26698074073386,17183.26082102658
2012,25042.0,608153.1354544178,27255566.448554482,1417289455.3248332,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",25042000000000.0,41.17712881853084,17668.938342775255
2013,25908.0,523496.4188698601,23683992.905711826,1231567631.097015,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",25908000000000.0,49.49030989730737,21036.60354967476
2014,26653.0,530271.006138224,24486880.01833049,1273317760.9531853,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",26653000000000.0,50.26297815923289,20931.931382193234
2015,27219.0,523683.94548614416,24390390.36964231,1268300299.2214,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27219000000000.0,51.9760062049108,21461.005738711516
2016,27871.0,472902.4126220864,22480112.24438496,1168965836.7080178,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27871000000000.0,58.93604950218923,23842.44186167912
2017,27906.0,536213.5547065029,25132295.464608856,1306879364.1596606,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",27906000000000.0,52.042697830110576,21353.156814090413
2018,28587.0,597046.6148897866,27136062.96525871,1411075274.1934528,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",28587000000000.0,47.880683496174065,20259.018439919764
2019,29411.0,574217.7726873294,25817626.450400043,1342516575.4208024,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",29411000000000.0,51.21924363705606,21907.364526044177
2021,30119.0,432419.3198512832,19531437.154264357,1015634732.0217465,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",30119000000000.0,69.65229955580723,29655.34660285239
2022,32382.0,526035.0110441843,24402476.872606676,1268928797.3755472,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32382000000000.0,61.5586402428261,25519.162357236935
2023,32199.0,587317.3969080156,26932285.108813006,1400478825.6582763,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32199000000000.0,54.82384851787889,22991.42222651263
2024,32575.0,605258.9875132598,27466816.43832314,1428274454.7928033,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",32575000000000.0,53.819936047271604,22807.241206820847
2025,33543.84650104266,658697.2624801123,29476915.466762863,1532799604.271669,"023-025|026|027|028,032,035|029|030,031|033|034|036","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco","Carnes, aves y pescado; Aceites y grasas; Lácteos; Molinería, panadería y alimentos; Productos de café; Azúcar y panela; Cacao y confitería; Frutas, hortalizas y otros alimentos; Bebidas y tabaco",10,C,"023-025; 026; 027; 028,032,035; 029; 030,031; 033; 034; 036",33543846501042.66,50.92452695908302,21884.039118721907
2010,7967.0,481389.9335993708,21521308.65024852,1119108049.812923,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",7967000000000.0,16.549992934896746,7119.062365186108
2011,8555.0,507919.5319121841,22826265.93859046,1186965828.8067038,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8555000000000.0,16.843219176456287,7207.452643013848
2012,8552.000000000002,516153.8777602208,23213706.64075609,1207112745.3193166,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8552000000000.002,16.56870241314516,7084.673766523563
2013,8428.0,504964.731991352,22364965.067218132,1162978183.495343,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8428000000000.0,16.690274520289346,7246.911523885649
