anio,rama_ptf,sexo,grupo_edad,grupo_educ,horas_pond,ingreso_pond,n
2009,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,824534.4603149636,942542793.2211242,385
2009,I_TransporteComunicaciones,Mujer,30-49,2_Medio,2879515.5085899057,5617442306.771706,1268
2009,I_TransporteComunicaciones,Mujer,30-49,3_Alto,1947520.5535321853,14755762544.717432,837
2009,I_TransporteComunicaciones,Mujer,50+,1_Bajo,348137.2017550503,428251641.9968546,175
2009,I_TransporteComunicaciones,Mujer,50+,2_Medio,356766.57721087086,665656308.8637006,165
2009,I_TransporteComunicaciones,Mujer,50+,3_Alto,161780.27136377047,911030032.9340965,82
2009,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,716106.4070438148,1517038186.658342,188
2009,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,4111007.22123985,10185034525.669983,1247
2009,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,3482808.497523381,21204251497.466644,1310
2009,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,2604340.342995576,6254847391.483029,734
2009,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,5669382.420974362,18347250816.67063,1961
2009,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,5974056.681230033,64500965570.23191,2324
2009,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2208458.670374926,6691072817.351284,759
2009,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,1934098.0808336986,8581951098.563363,721
2009,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,2150199.78417012,27927706139.76224,932
2009,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,335405.1435939532,477962605.6429759,238
2009,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2133500.0471543614,5026003099.91824,992
2009,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,4537757.802275207,22118040283.201088,1820
2009,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2936985.17339655,5570589858.884394,1663
2009,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,4172489.256911132,10727612723.084824,2014
2009,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,5201660.161421754,46202094295.81068,2268
2009,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,1454706.1901109766,2569457795.565731,874
2009,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,779573.4532068475,2526069870.464384,417
2009,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,980868.690739075,10763522088.995764,392
2009,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,753540.2811801435,1546113955.9567788,224
2009,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,6934288.657835145,19963728378.24362,2631
2009,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,5326805.547108066,30099726808.744194,2699
2009,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,3101687.341523992,7326412440.371188,800
2009,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,9282750.112371145,35270339730.910614,3389
2009,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,12232935.347211132,121615813428.04976,5875
2009,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,3038364.2130530262,6198941269.537942,1104
2009,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,2481452.6007293873,13771029592.661863,1053
2009,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,4145005.0675107446,56126458860.474304,2567
2009,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,3201286.4977497673,5116280690.351794,1425
2009,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,11267406.221408319,22901027374.26838,5848
2009,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,9866183.697929494,47730331470.2183,5476
2009,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,12283113.375287246,22696337488.743645,5692
2009,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,17180897.562964045,42815191949.650795,8667
2009,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,18010643.355113707,148788505120.24487,10331
2009,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,7222728.61045719,12938779383.697666,3708
2009,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,3825286.142089159,11605349958.707638,2082
2009,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,4637706.138811101,57573365466.62302,3101
2010,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,18379951.139779173,31299797948.72673,3476
2010,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,12756976.399412654,23309134054.75938,2507
2010,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,672428.5358680126,2618122009.586735,191
2010,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,42513233.76655494,86970380624.98755,7653
2010,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,9886693.38761253,24919830698.577118,2008
2010,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1165541.8784535276,8274387996.347743,358
2010,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,33262655.7116339,72195286417.1906,6732
2010,A-B_AgriculturaPesca,Hombre,50+,2_Medio,2834286.5718916506,9228133137.513058,706
2010,A-B_AgriculturaPesca,Hombre,50+,3_Alto,659561.1657988911,10613814433.328976,266
2010,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,1257037.9213584433,2013444964.1551824,311
2010,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,1414662.3477312098,2788322311.893673,329
2010,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,352587.3245402891,1083307201.9265857,117
2010,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3702736.1205225033,6749073907.462646,936
2010,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,1273100.1934363989,3139795725.768347,314
2010,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,261415.70597990425,2164242133.7773376,125
2010,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2357589.681501342,4823534872.522739,801
2010,A-B_AgriculturaPesca,Mujer,50+,2_Medio,179976.746093806,1270325471.568853,86
2010,A-B_AgriculturaPesca,Mujer,50+,3_Alto,58524.32841017197,1079514364.293382,42
2010,C_Mineria,Hombre,15-29,1_Bajo,1024402.104103371,2249858830.9121695,181
2010,C_Mineria,Hombre,15-29,2_Medio,1198010.4560419098,3711960155.623421,275
2010,C_Mineria,Hombre,15-29,3_Alto,497821.71155035007,5160394242.882578,152
2010,C_Mineria,Hombre,30-49,1_Bajo,1748746.037977547,4726866055.2127905,343
2010,C_Mineria,Hombre,30-49,2_Medio,1227484.7985326892,6057439254.81555,315
2010,C_Mineria,Hombre,30-49,3_Alto,772749.5760766244,13469228950.761557,338
2010,C_Mineria,Hombre,50+,1_Bajo,1007604.1105920614,2521742951.578336,195
2010,C_Mineria,Hombre,50+,2_Medio,299368.0750546566,1824186229.388217,78
2010,C_Mineria,Hombre,50+,3_Alto,144034.5336834502,3621962680.1824093,66
2010,C_Mineria,Mujer,15-29,1_Bajo,127540.85918193836,198983242.91846642,27
2010,C_Mineria,Mujer,15-29,2_Medio,132004.3216037526,234762255.071348,29
2010,C_Mineria,Mujer,15-29,3_Alto,207236.8144357325,1645622415.4238403,52
2010,C_Mineria,Mujer,30-49,1_Bajo,560424.5640180391,720554916.3786783,124
2010,C_Mineria,Mujer,30-49,2_Medio,207217.14263095864,583694668.8284904,47
2010,C_Mineria,Mujer,30-49,3_Alto,164266.48406242268,1447198001.0806794,57
2010,C_Mineria,Mujer,50+,1_Bajo,272793.42571359675,368851790.96709496,77
2010,C_Mineria,Mujer,50+,2_Medio,22261.500169071962,20295321.279062502,5
2010,C_Mineria,Mujer,50+,3_Alto,12636.71757718208,30723144.362024844,2
2010,D_Manufactura,Hombre,15-29,1_Bajo,2349119.007445694,5142669722.091654,785
2010,D_Manufactura,Hombre,15-29,2_Medio,12531999.98053393,31948991718.01149,4361
2010,D_Manufactura,Hombre,15-29,3_Alto,4328022.450098908,18014122527.474674,1486
2010,D_Manufactura,Hombre,30-49,1_Bajo,7110677.16356523,19979978107.230515,2286
2010,D_Manufactura,Hombre,30-49,2_Medio,16329294.263647363,57163564968.53455,5506
2010,D_Manufactura,Hombre,30-49,3_Alto,6153533.968153503,55790525467.05478,1987
2010,D_Manufactura,Hombre,50+,1_Bajo,5268727.2297928,15415161022.28877,1916
2010,D_Manufactura,Hombre,50+,2_Medio,4500790.883236319,18815906923.662148,1556
2010,D_Manufactura,Hombre,50+,3_Alto,1508479.2133897026,19223025401.778732,464
2010,D_Manufactura,Mujer,15-29,1_Bajo,1004791.7186755688,1291270358.1234894,405
2010,D_Manufactura,Mujer,15-29,2_Medio,6525656.297760079,13601418295.142864,2511
2010,D_Manufactura,Mujer,15-29,3_Alto,3648387.9657749757,15439705216.421484,1398
2010,D_Manufactura,Mujer,30-49,1_Bajo,4855884.633810104,8662067724.821606,2174
2010,D_Manufactura,Mujer,30-49,2_Medio,11581529.566539573,29699694633.06637,4782
2010,D_Manufactura,Mujer,30-49,3_Alto,4757139.843065875,33335692438.130047,1744
2010,D_Manufactura,Mujer,50+,1_Bajo,4661031.3844306925,6757181509.271272,2515
2010,D_Manufactura,Mujer,50+,2_Medio,2993894.262768264,8016967638.36269,1661
2010,D_Manufactura,Mujer,50+,3_Alto,823293.7185910511,5333552213.286728,347
2010,E_ElectricidadGasAgua,Hombre,15-29,1_Bajo,120489.24149694879,316758547.05845845,49
2010,E_ElectricidadGasAgua,Hombre,15-29,2_Medio,763777.2925041062,2402232905.488434,288
2010,E_ElectricidadGasAgua,Hombre,15-29,3_Alto,365464.18214990303,2161327437.6757617,230
2010,E_ElectricidadGasAgua,Hombre,30-49,1_Bajo,445939.00178302266,1225211322.142869,174
2010,E_ElectricidadGasAgua,Hombre,30-49,2_Medio,1412216.2378704222,4697461064.609482,602
2010,E_ElectricidadGasAgua,Hombre,30-49,3_Alto,717977.5741624836,6956227373.48654,400
2010,E_ElectricidadGasAgua,Hombre,50+,1_Bajo,381364.1000197974,1017379732.0325816,115
2010,E_ElectricidadGasAgua,Hombre,50+,2_Medio,379678.7701907479,1427328185.977229,149
2010,E_ElectricidadGasAgua,Hombre,50+,3_Alto,163305.57495053782,2769477804.064728,89
2010,E_ElectricidadGasAgua,Mujer,15-29,1_Bajo,464.9493251251632,831005.4022559924,2
2010,E_ElectricidadGasAgua,Mujer,15-29,2_Medio,112734.42941743109,332726133.6780755,48
2010,E_ElectricidadGasAgua,Mujer,15-29,3_Alto,321674.5422018061,1719392020.7779803,190
2010,E_ElectricidadGasAgua,Mujer,30-49,1_Bajo,77862.16665178724,208368401.08510473,30
2010,E_ElectricidadGasAgua,Mujer,30-49,2_Medio,205199.38506817998,593777413.1868625,90
2010,E_ElectricidadGasAgua,Mujer,30-49,3_Alto,337910.9719711101,3456001786.291058,210
2010,E_ElectricidadGasAgua,Mujer,50+,1_Bajo,48838.61133909396,125379371.37191495,18
2010,E_ElectricidadGasAgua,Mujer,50+,2_Medio,13381.17403572697,39656820.75687361,8
2010,E_ElectricidadGasAgua,Mujer,50+,3_Alto,48844.39342610433,510586023.4442902,21
2010,F_Construccion,Hombre,15-29,1_Bajo,3251051.0620415816,7085639544.015892,1436
2010,F_Construccion,Hombre,15-29,2_Medio,8905953.2315667,21173703494.579765,3940
2010,F_Construccion,Hombre,15-29,3_Alto,1179471.5852498193,5700078878.446083,538
2010,F_Construccion,Hombre,30-49,1_Bajo,10594443.790424632,27606101954.172115,4122
2010,F_Construccion,Hombre,30-49,2_Medio,10597179.670660669,32113006698.339855,4559
2010,F_Construccion,Hombre,30-49,3_Alto,1818374.2045506588,14498000904.502216,824
2010,F_Construccion,Hombre,50+,1_Bajo,6151476.321039265,15261565409.436485,2778
2010,F_Construccion,Hombre,50+,2_Medio,2472673.281675395,7373645090.068977,1214
2010,F_Construccion,Hombre,50+,3_Alto,529800.7756924108,6655672977.09507,267
2010,F_Construccion,Mujer,15-29,1_Bajo,28926.215142039888,54403882.559838004,8
2010,F_Construccion,Mujer,15-29,2_Medio,171613.61305734352,569333612.7291067,78
2010,F_Construccion,Mujer,15-29,3_Alto,320858.72186626575,2826935256.7783628,172
2010,F_Construccion,Mujer,30-49,1_Bajo,89735.67737528053,193014983.5513332,29
2010,F_Construccion,Mujer,30-49,2_Medio,251186.48213109784,955122954.4965658,84
2010,F_Construccion,Mujer,30-49,3_Alto,429114.5072466285,3736363576.024134,206
2010,F_Construccion,Mujer,50+,1_Bajo,17828.149944426215,41780787.57083171,8
2010,F_Construccion,Mujer,50+,2_Medio,26556.064842517786,224183694.16860896,13
2010,F_Construccion,Mujer,50+,3_Alto,57152.6957235433,873330680.3977733,32
2010,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,5457476.88856147,9890892426.999132,2033
2010,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,22107393.863564927,54189983636.3254,9723
2010,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,6555306.691447545,27630223380.41716,3284
2010,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,17719316.877526004,40788031375.84401,6408
2010,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,27693888.438305706,90586924425.40306,11621
2010,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,9007900.276965253,66768679702.41213,3857
2010,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,15832582.355843127,34096713730.873356,6391
2010,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,9002641.010994952,34207622598.753845,3752
2010,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,2536030.676259349,23700731072.104202,1024
2010,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,2299353.9705435843,3561149707.248559,1025
2010,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,15334619.775505852,32424438424.803833,7650
2010,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,7194989.519116643,22967228863.120255,4304
2010,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,13819890.974631788,24161851187.395325,5887
2010,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,23480186.814732797,54542789926.74362,12389
2010,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,8396686.571469057,43915322275.770065,4346
2010,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,11734019.593710572,19095212174.469456,5519
2010,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,5828014.249208652,16207353964.644436,3471
2010,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,1365863.1245648505,9110856420.806536,797
2010,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,3030842.879352425,5008505081.946269,1227
2010,I_TransporteComunicaciones,Hombre,15-29,2_Medio,13556150.345730552,28464460201.46576,5523
2010,I_TransporteComunicaciones,Hombre,15-29,3_Alto,3961949.279865197,18127003272.864975,1978
2010,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,11160699.501313975,23939920964.110596,3859
2010,I_TransporteComunicaciones,Hombre,30-49,2_Medio,20134249.856454156,53807808427.88612,7774
2010,I_TransporteComunicaciones,Hombre,30-49,3_Alto,5674544.554507697,40247204868.27843,2276
2010,I_TransporteComunicaciones,Hombre,50+,1_Bajo,7438610.524544474,18022566025.613823,2814
2010,I_TransporteComunicaciones,Hombre,50+,2_Medio,5654498.635841343,19642118256.972515,2139
2010,I_TransporteComunicaciones,Hombre,50+,3_Alto,1298552.2977726795,10549371429.539894,485
2010,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,232758.21935059092,182086674.2074734,90
2010,I_TransporteComunicaciones,Mujer,15-29,2_Medio,2874606.2958012563,4830652101.538239,1352
2010,I_TransporteComunicaciones,Mujer,15-29,3_Alto,2595871.8066315847,9712793365.830051,1241
2010,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,1059044.8383622789,1037101420.7126468,412
2010,I_TransporteComunicaciones,Mujer,30-49,2_Medio,3200608.072373435,5746211721.577776,1441
2010,I_TransporteComunicaciones,Mujer,30-49,3_Alto,2501118.4088442586,20232062273.02641,1103
2010,I_TransporteComunicaciones,Mujer,50+,1_Bajo,470766.06269384,405533627.47352344,221
2010,I_TransporteComunicaciones,Mujer,50+,2_Medio,505008.4487044921,1146074350.0086658,270
2010,I_TransporteComunicaciones,Mujer,50+,3_Alto,278902.2605149173,2707086795.9318824,119
2010,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,487535.0110139764,1122503616.2586179,162
2010,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,3872368.7950663804,10460174634.268816,1391
2010,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,4076348.836673743,22252523212.06512,1483
2010,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,2267057.8630457185,6023668630.936396,749
2010,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,6155188.098470182,20546988826.046444,2293
2010,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,6696773.8198419865,77240824139.25299,2615
2010,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2111864.1165650906,5003552609.995136,853
2010,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,1791189.7059416447,7534121243.576084,837
2010,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,2416964.029961697,40457225388.62841,1161
2010,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,317435.28268667945,490123985.2892312,232
2010,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2138530.3369120955,5369739841.438083,1050
2010,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,4939633.901421382,25137386143.941345,2068
2010,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,3214417.0855118623,6321069997.574591,1881
2010,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,4279753.895051549,11457414010.718544,2381
2010,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,6226032.758980125,58106967356.88841,2653
2010,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,1719124.2715480127,3452788198.788755,1064
2010,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,836836.9196069024,3029294758.69342,560
2010,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,1106433.115567702,14045553253.245451,491
2010,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,508978.47384297464,1097893081.7290702,200
2010,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,7455728.882071453,21626459902.409386,2936
2010,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,6606026.197519845,37485085631.89336,3277
2010,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,2660773.0672046947,6256696061.685071,843
2010,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,10015323.063005984,38693874601.416,3941
2010,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,13196289.316369398,141132779705.5823,6749
2010,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,3034712.409743841,6900191096.119989,1114
2010,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,2971916.3605509726,11885181738.036873,1282
2010,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,4798616.221795149,75937345509.19563,2967
2010,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,2736330.59508409,4755312052.352158,1399
2010,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,12476776.10377962,27389457739.251522,6421
2010,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,12048001.321217999,64275422820.78902,6684
2010,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,12627817.423094619,30335606629.289036,6135
2010,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,19005268.278744165,48031452397.97185,10074
2010,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,20449375.34140633,160203818020.7469,12207
2010,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,7941293.7905017175,15407889256.894333,4229
2010,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,4624412.480607133,14806652888.576258,2513
2010,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,5246014.024698618,56351833029.79596,3742
2011,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,16758355.413083673,32655605940.641598,3150
2011,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,13241262.607160736,25784279894.939407,2638
2011,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,944448.5316827092,2976695918.569852,223
2011,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,41160636.46564933,90803444393.35313,7326
2011,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,11061352.454827428,31447439322.601826,2059
2011,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1168364.2324055294,10573051209.869308,357
2011,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,34188841.4315889,75545519623.36179,6933
2011,A-B_AgriculturaPesca,Hombre,50+,2_Medio,3112850.3549213507,10819323720.658836,746
2011,A-B_AgriculturaPesca,Hombre,50+,3_Alto,581835.6267283468,6645673998.044928,264
2011,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,947810.7367940207,1346912496.3812447,258
2011,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,1431732.6938585786,2645088439.8938575,335
2011,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,291178.7085618523,1130088996.8620682,117
2011,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3559437.045512568,6462281687.322562,944
2011,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,1437847.6816878458,3326024892.7367463,363
2011,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,390929.33936089533,2659404563.668714,134
2011,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2324987.94158261,4811718115.03342,805
2011,A-B_AgriculturaPesca,Mujer,50+,2_Medio,268505.0605314403,999635256.8144315,115
2011,A-B_AgriculturaPesca,Mujer,50+,3_Alto,63536.538992630005,1288846050.171753,57
2011,C_Mineria,Hombre,15-29,1_Bajo,1296646.767444987,3125342366.8733706,202
2011,C_Mineria,Hombre,15-29,2_Medio,1381413.9565301328,4715476778.184712,306
2011,C_Mineria,Hombre,15-29,3_Alto,446583.42642457073,3416264426.216265,162
2011,C_Mineria,Hombre,30-49,1_Bajo,1820935.3723758995,5267065404.086338,366
2011,C_Mineria,Hombre,30-49,2_Medio,1523456.827780963,9914587369.459953,360
2011,C_Mineria,Hombre,30-49,3_Alto,1084927.2199851582,19704977114.599583,338
2011,C_Mineria,Hombre,50+,1_Bajo,1174374.2830020636,3167344601.3080635,216
2011,C_Mineria,Hombre,50+,2_Medio,243538.55190503097,1934710471.9326048,88
2011,C_Mineria,Hombre,50+,3_Alto,161526.86989801837,2455988736.36361,59
2011,C_Mineria,Mujer,15-29,1_Bajo,162111.058664395,211092574.35711056,35
2011,C_Mineria,Mujer,15-29,2_Medio,174511.9968177349,404474845.03534067,49
2011,C_Mineria,Mujer,15-29,3_Alto,168625.35918094227,1419087713.6910162,66
2011,C_Mineria,Mujer,30-49,1_Bajo,497953.1957486915,586868582.3653435,105
2011,C_Mineria,Mujer,30-49,2_Medio,187146.67493094073,580094735.331672,47
2011,C_Mineria,Mujer,30-49,3_Alto,278227.36567318364,6988230568.727198,72
2011,C_Mineria,Mujer,50+,1_Bajo,288941.70535033423,333828888.2796961,90
2011,C_Mineria,Mujer,50+,2_Medio,1681.0302089318975,64566868.74290655,6
2011,C_Mineria,Mujer,50+,3_Alto,53489.825014221096,1059346767.2529753,8
2011,D_Manufactura,Hombre,15-29,1_Bajo,2412266.3831529026,5490383201.239545,771
